Date,Employee_Name,Department,item_code,product_name,Số lượng
2024-05-05,Ông Huy Vũ,phòng kỹ thuật,C72PY6,đèn LED tròn,90
2024-12-02,Chị Nhật Bùi,phòng R&D,ZHVH7,đèn cảm ứng,11
2024-10-27,Ánh Hoàng,phòng kinh doanh,B3EZ9,đèn bàn học,7
2024-12-07,Quý cô Hải Mai,phòng nhân sự,8H1E8,đèn LED tròn,10
2024-03-01,Yến Lê,phòng nhân sự,161HX,đèn LED tròn,38
2024-09-30,Cô Thảo Hoàng,phòng R&D,IK3H9,đèn LED âm trần,29
2024-09-28,Ông Tú Vũ,phòng R&D,85NLO,đèn LED tròn,20
2024-05-13,Duyên Mai,phòng kinh doanh,OZ4SO,đèn LED tròn,90
2024-10-16,Vi Đặng,phòng kinh doanh,SLHX45,đèn bàn học,49
2024-10-20,Ông Khoa Lê,phòng R&D,Q311O9,đèn LED tròn,70
2024-02-20,Phương Vũ,phòng R&D,BSPCH,đèn LED tròn,37
2024-10-17,Bà Kim Nguyễn,phòng kinh doanh,BO1W8W,đèn cảm ứng,97
2024-08-15,Anh Nhiên Bùi,phòng kinh doanh,OY3DYF,đèn cảm ứng,64
2025-02-17,Quang Xuân Vũ,phòng kinh doanh,725AP,đèn LED âm trần,53
2024-09-25,Khoa Mai Lê,phòng nhân sự,6YCZC1,đèn LED tròn,29
2024-08-07,Quý cô Hồng Hoàng,phòng R&D,T159BN,đèn LED tròn,48
2024-12-30,Lâm Đặng,phòng kinh doanh,59YC7,đèn LED âm trần,55
2024-04-11,Mai Dương,phòng R&D,IPBQS,đèn LED âm trần,93
2024-12-19,Minh Vũ,phòng kinh doanh,2N2LA4,đèn LED tròn,80
2024-11-29,Cô Thảo Mai,phòng kỹ thuật,YHL6MX,đèn LED âm trần,48
2024-08-08,Tú Mai Vũ,phòng kinh doanh,Y4BHD,đèn LED tròn,34
2024-02-28,Bà Ngọc Hoàng,phòng kỹ thuật,753QV,đèn LED âm trần,84
2024-08-09,Bà Kim Phạm,phòng R&D,UILI9,đèn cảm ứng,14
2024-03-24,Linh Trần,phòng nhân sự,MJY6D,đèn bàn học,23
2025-01-17,Duyên Vũ,phòng R&D,ZJSQLH,đèn LED âm trần,9
2024-09-04,Bà Lâm Mai,phòng kỹ thuật,AOU57G,đèn cảm ứng,74
2024-07-06,Thành Phú Hoàng,phòng nhân sự,C0F3J,đèn LED âm trần,21
2025-01-01,Hưng Quang Phạm,phòng kỹ thuật,EV4UA,đèn LED tròn,73
2024-01-07,Bà Vi Hoàng,phòng kỹ thuật,K5HXG,đèn LED tròn,62
2024-11-13,Vân Trần,phòng nhân sự,JQ0HH5,đèn cảm ứng,80
2024-10-24,Bà Hạnh Nguyễn,phòng kỹ thuật,9ODP4,đèn cảm ứng,55
2024-09-29,Bảo Mai Bảo Nguyễn,phòng R&D,NGUAVD,đèn bàn học,98
2024-12-04,Hà Lê,phòng kinh doanh,ERPF6C,đèn bàn học,6
2024-11-07,Hà Vũ,phòng R&D,ZIV606,đèn cảm ứng,21
2024-01-24,Phương Dương,phòng kinh doanh,N7E2D,đèn LED âm trần,33
2025-02-11,Kim Dương,phòng R&D,XMCHU1,đèn LED tròn,34
2025-03-20,Hà Xuân Bùi,phòng kinh doanh,53GSM,đèn LED tròn,70
2024-10-04,Bảo Hải Hoàng,phòng kỹ thuật,PYJA7C,đèn cảm ứng,45
2024-05-01,Chị Ngọc Trần,phòng R&D,FXE2WZ,đèn LED âm trần,19
2024-06-21,Ông Trung Trần,phòng kinh doanh,QVAZ7X,đèn LED tròn,4
2024-02-08,Hưng Tấn Mai,phòng nhân sự,0CU74,đèn cảm ứng,6
2024-04-09,Chị Mai Đặng,phòng kỹ thuật,TZP5S,đèn cảm ứng,45
2024-03-29,Linh Trần,phòng R&D,6A6TY,đèn bàn học,28
2025-02-28,Huy Hoàng,phòng nhân sự,G9VNJ3,đèn LED âm trần,55
2024-04-03,Thành Đặng,phòng kinh doanh,VGQEC,đèn cảm ứng,62
2024-01-10,An Hải Lê,phòng kỹ thuật,OJAMZ2,đèn LED tròn,91
2024-07-20,Vũ Mai Bùi,phòng nhân sự,2FB5K7,đèn bàn học,83
2024-10-02,Quý cô An Dương,phòng kỹ thuật,2O0S5W,đèn bàn học,4
2024-03-24,Quý cô Nhật Trần,phòng kinh doanh,K4PERZ,đèn LED tròn,28
2024-08-18,Ánh Mai,phòng kỹ thuật,1RJFYT,đèn LED âm trần,39
2024-11-14,Ánh Vũ,phòng nhân sự,JDRLMD,đèn cảm ứng,45
2024-05-10,Tùng Trần,phòng R&D,KGEF45,đèn cảm ứng,39
2024-11-14,Mai Bùi,phòng kỹ thuật,D5PBZ,đèn LED tròn,45
2025-02-15,Tùng Đức Trần,phòng kỹ thuật,CWHY8,đèn cảm ứng,12
2024-06-15,Minh Trí Trần,phòng R&D,Z7T020,đèn bàn học,83
2024-11-30,Lâm Đặng,phòng nhân sự,2N68ER,đèn LED tròn,71
2024-03-22,Bà Dương Đặng,phòng kinh doanh,WACAM,đèn LED tròn,56
2024-02-07,Anh Châu Mai,phòng kỹ thuật,UZLYTX,đèn cảm ứng,42
2024-11-14,Nam Đức Hoàng,phòng kỹ thuật,8NJAY,đèn cảm ứng,99
2025-02-27,Mai Lê,phòng R&D,OWJ20S,đèn bàn học,53
2025-01-13,Bác Dũng Đặng,phòng kinh doanh,PF0D1H,đèn LED âm trần,5
2024-05-19,Duyên Đặng,phòng R&D,24O40,đèn LED tròn,76
2024-09-12,Cô Khoa Mai,phòng kỹ thuật,UZFBM,đèn cảm ứng,72
2025-02-24,Chị Thảo Dương,phòng kỹ thuật,OJE33H,đèn bàn học,67
2025-01-11,Quý ông Khoa Mai,phòng kinh doanh,TOR3W9,đèn LED tròn,73
2024-09-10,Cô Vi Lê,phòng kỹ thuật,883PMX,đèn LED âm trần,75
2024-10-07,Cô Vân Phạm,phòng nhân sự,7XOUSD,đèn LED âm trần,79
2024-04-08,Quý ông Quang Trần,phòng nhân sự,IW0IB,đèn LED âm trần,4
2024-08-28,Cô Thành Bùi,phòng kinh doanh,T64NE,đèn LED âm trần,38
2024-07-04,Khoa Mai Mai,phòng kỹ thuật,GG7P1,đèn LED tròn,10
2024-01-15,Thành Quang Nguyễn,phòng kinh doanh,HGW1U0,đèn LED âm trần,44
2024-12-27,Ông Trọng Phạm,phòng R&D,KEPBA0,đèn cảm ứng,77
2024-08-06,An Mai,phòng kỹ thuật,VLMO3,đèn LED âm trần,39
2024-07-29,Anh Trọng Dương,phòng R&D,EMDCM3,đèn cảm ứng,75
2024-08-10,Bác Quang Bùi,phòng kinh doanh,PVGFC,đèn LED âm trần,14
2024-06-26,Trọng Mai Trần,phòng kỹ thuật,RA69DN,đèn cảm ứng,31
2025-01-31,Cô Xuân Mai,phòng kỹ thuật,7NSX6,đèn bàn học,89
2025-02-04,Quý cô Ánh Phạm,phòng kỹ thuật,BK0ZWX,đèn bàn học,94
2024-01-12,Ông Trọng Mai,phòng kỹ thuật,NKCDDA,đèn LED tròn,75
2024-08-03,Bảo Mai,phòng nhân sự,BH4OG,đèn LED tròn,45
2025-03-26,Huy Lê,phòng R&D,P04419,đèn LED tròn,9
2024-09-23,Hưng Trần,phòng nhân sự,LYYSGB,đèn LED âm trần,33
2024-03-03,Dũng Văn Mai,phòng kinh doanh,YK35L,đèn LED tròn,100
2024-10-05,Chị Thảo Phạm,phòng R&D,LS6VO,đèn bàn học,23
2024-11-17,Hương Đặng,phòng kỹ thuật,WNJNTB,đèn bàn học,99
2024-08-17,Nhật Quang Hoàng,phòng R&D,ZQKM33,đèn LED tròn,61
2024-06-02,Châu Hải Phạm,phòng kinh doanh,X3QPS4,đèn LED âm trần,96
2024-09-17,Ông Tùng Hoàng,phòng kinh doanh,RC6UC,đèn bàn học,29
2024-02-05,Quang Đức Bùi,phòng kỹ thuật,BI6ZPH,đèn cảm ứng,38
2024-06-12,Hà Nguyễn,phòng kỹ thuật,N684G,đèn cảm ứng,79
2024-02-17,Bà Lâm Hoàng,phòng kỹ thuật,SHAZ7V,đèn LED tròn,39
2024-12-30,Dũng Đặng,phòng R&D,2CG6I,đèn LED tròn,25
2025-02-22,Chị Kim Dương,phòng kinh doanh,40MLRE,đèn bàn học,76
2024-07-12,Chị Hải Nguyễn,phòng nhân sự,5ODHKZ,đèn cảm ứng,60
2024-06-14,Nhật Đặng,phòng kinh doanh,MRMQO,đèn LED tròn,57
2024-07-04,Vi Bùi,phòng kinh doanh,V9LKC,đèn bàn học,28
2025-01-30,Vũ Bùi,phòng nhân sự,A2TFI,đèn LED âm trần,7
2024-07-16,Nhiên Quang Lê,phòng nhân sự,JC2PDT,đèn LED tròn,73
2024-09-14,Khoa Nguyễn,phòng kinh doanh,1H9OEV,đèn LED âm trần,4
2024-02-20,Khoa Đức Nguyễn,phòng kinh doanh,M83IL0,đèn LED tròn,14
2025-04-09,Hà Đức Trần,phòng nhân sự,YWL3OS,đèn cảm ứng,66
2025-02-22,Quý cô Bảo Phạm,phòng kỹ thuật,WO63H,đèn LED âm trần,69
2024-08-06,Phương Bùi,phòng kinh doanh,9GJY6T,đèn cảm ứng,89
2024-11-02,Bác Anh Vũ,phòng nhân sự,2BRHWW,đèn LED âm trần,76
2024-12-16,Dũng Nguyễn,phòng nhân sự,NR4E68,đèn LED âm trần,65
2024-01-12,Vũ Bảo Lê,phòng nhân sự,NOQU3R,đèn LED âm trần,20
2024-09-30,Thảo Đặng,phòng kinh doanh,XO6QF8,đèn cảm ứng,72
2024-09-14,Minh Dương,phòng nhân sự,LV69X,đèn LED âm trần,77
2024-05-18,Bà Mai Phạm,phòng kinh doanh,3LBNWH,đèn LED tròn,72
2024-02-27,Cô Lan Nguyễn,phòng kinh doanh,SAH7R,đèn bàn học,91
2024-05-09,Thành Vũ,phòng kỹ thuật,V5VBUL,đèn LED tròn,35
2024-12-05,Chị Nhật Bùi,phòng nhân sự,CJE69,đèn LED âm trần,46
2024-06-02,Ông Huy Vũ,phòng R&D,AUVIWT,đèn LED âm trần,37
2024-03-15,Bà An Hoàng,phòng R&D,JLFVH4,đèn LED âm trần,32
2025-02-11,Minh Hoàng Lê,phòng R&D,7XX32,đèn LED tròn,11
